pkey;ref_ouvrage;id_gis;comment;p_nom;sst30;gen_auto;temp_min;ref_profil;profil_libelle;pompe;groupe1;tpambgroupe1;groupe2;groupe3;ecs;direct;sstfulldirect;temp_ext;ref_zone_forcage;zone_forcage_libelle;regul_cad;ref_type_regulateur;regulateur_libelle;regulateur_num
535;39639;191302351;SST 2.0 Agges 32, 1663 LA TOUR-DE -TREME;40;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
536;39640;1510585;SST 2.0 Temple 17, 1630 BULLE;60;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
537;39641;235556811;SST 2.0 Gruyères 52, 1630 BULLE;30;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
538;39642;1510573;SST 2.0 Gruyères 56, 1630 BULLE;30;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
541;39645;1511798;SST 2.0 Gruyères 66, 1630 BULLE;20;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
956;34679;191678632.a;SST 2.0 Porte-d'En-Bas 6/CPPEF, 1663 LA TOUR-DE -TREME;70;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2014;ECS-zone14;1;7;SST3.0 V0;1005
545;39649;1511204;SST 2.0 Gruyères 53, 1630 BULLE;30;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
546;39650;1511199;SST 2.0 Gruyères 37, 1630 BULLE;30;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
547;39651;1511801;SST 2.0 Gruyères 39, 1630 BULLE;80;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
548;39652;1511179;SST 2.0 Saint-Denis 42, 1630 BULLE;70;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
549;39653;1510614;SST 2.0 Moléson 1, 1630 BULLE;180;0;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
550;39654;1511567;SST 2.0 Saint-Denis 45, 1630 BULLE;300;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;2;Climatix;1000
552;39656;1510599;SST 2.0 Moléson 41, 1630 BULLE;15;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
553;39657;190024918;SST 2.0 Pierre-Sciobéret 28, 1630 BULLE;60;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
554;39658;191218371;SST 2.0 Moléson 42, 1630 BULLE;80;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
555;39659;1510638;SST 2.0 Pierre-Sciobéret 44, 1630 BULLE;25;0;1;65;1009;SST2.0-groupe9;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
556;39660;1510637;SST 2.0 Joseph-Reichlen 25, 1630 BULLE;110;0;1;65;1009;SST2.0-groupe9;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
557;39661;1510681;SST 2.0 Abbé-Bovet 1, 1630 BULLE;20;0;1;65;1001;SST2.0-groupe1;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
558;39662;9015356;SST 2.0 Joseph-Reichlen 34, 1630 BULLE;50;0;1;65;1008;SST2.0-groupe8;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
559;39663;1510671;SST 2.0 Pierre-Sciobéret 82, 1630 BULLE;20;0;1;65;1008;SST2.0-groupe8;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
560;39664;1510654;SST 2.0 Pierre-Sciobéret 79, 1630 BULLE;25;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
561;39665;1510652;SST 2.0 Pierre-Sciobéret 73, 1630 BULLE;25;0;1;65;1001;SST2.0-groupe1;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
562;39666;1510651;SST 2.0 Pierre-Sciobéret 67, 1630 BULLE;25;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
979;49703;3091384;SST 3.0 Corbières 60, 1630 BULLE;100;1;1;65;1007;SST2.0-groupe7;0;1;0;0;0;1;0;0;1;2007;ECS-zone7;1;8;SST3.0 V1;1006
563;39667;1510650;SST 2.0 Pierre-Sciobéret 63, 1630 BULLE;40;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
564;39668;1510648;SST 2.0 Pierre-Sciobéret 59, 1630 BULLE;70;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
565;39669;1510747;SST 2.0 Alpettes 19, 1630 BULLE;20;0;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
566;39670;1510750;SST 2.0 Alpettes 27, 1630 BULLE;15;0;1;65;1008;SST2.0-groupe8;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
567;39671;1510775;SST 2.0 Alpettes 34, 1630 BULLE;15;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
568;39672;190692409;SST 2.0 Colombettes 9, 1630 BULLE;20;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
570;39674;190692509;SST 2.0 Colombettes 7, 1630 BULLE;25;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
571;39675;1510759;SST 2.0 Vevey 167, 1630 BULLE;30;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
572;39676;191509993;SST 2.0 Alpettes 5, 1630 BULLE;30;0;1;65;1008;SST2.0-groupe8;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
573;39677;1510718;SST 2.0 Vevey 133, 1630 BULLE;50;0;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
574;39678;1511704;SST 2.0 Planchy 2, 1630 BULLE;80;0;1;65;1008;SST2.0-groupe8;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
575;39679;9081151;SST 2.0 Vevey 179, 1630 BULLE;50;0;1;65;1001;SST2.0-groupe1;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
576;39680;1510763;SST 2.0 Vevey 189, 1630 BULLE;30;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
923;13155;1514894;SST 2.0 Bugnons 10, 1638 MARSENS;20;0;1;65;1011;SST2.0-groupe11;0;1;0;0;0;1;0;0;1;2011;ECS-zone11;1;8;SST3.0 V1;1006
577;39681;1510765;SST 2.0 Vevey 197, 1630 BULLE;180;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
578;39682;1510767;SST 2.0 Vevey 207, 1630 BULLE;120;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
579;39683;1510791;SST 2.0 Part-Dieu 24, 1630 BULLE;20;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
580;39684;191001730;SST 2.0 Pâla 123, 1630 BULLE;500;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
581;39685;1511071;SST 2.0 Léchère 35, 1630 BULLE;120;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
582;39686;2412857;SST 2.0 Abbé-Maignon 3, 1630 BULLE;80;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
584;39688;191647107;SST 2.0 Léchère 50, 1630 BULLE;100;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
585;39689;9081144;SST 2.0 Abbé-Maignon 10, 1630 BULLE;250;0;1;65;1001;SST2.0-groupe1;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
586;39690;2412867;SST 2.0 Léchère 51, 1630 BULLE;110;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
587;39691;2412869;SST 2.0 Léchère 57, 1630 BULLE;110;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
588;39692;2412871;SST 2.0 Léchère 63, 1630 BULLE;110;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
589;39693;2412873;SST 2.0 Léchère 71, 1630 BULLE;110;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
590;39694;9015337;SST 2.0 Buchille 52, 1630 BULLE;110;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
591;39695;2412914;SST 2.0 Buchille 49, 1630 BULLE;100;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
592;39696;2412898;SST 2.0 Pauvre-Jacques 50, 1630 BULLE;150;0;1;65;1008;SST2.0-groupe8;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
594;39698;9081119;SST 2.0 Riaz 70, 1630 BULLE;430;0;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;2;Climatix;1000
596;39700;191227858;SST 2.0 Riaz 97, 1630 BULLE;130;0;1;65;1008;SST2.0-groupe8;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
597;39701;191227855;SST 2.0 Riaz 95, 1630 BULLE;80;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
595;39699;191227853;SST 2.0 Riaz 93, 1630 BULLE;80;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
598;39702;191175511;SST 2.0 Riaz 87, 1630 BULLE;130;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
599;39703;191181255;SST 2.0 Champ-Francey 12, 1630 BULLE;150;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
600;39704;191181210;SST 2.0 Champ-Francey 10, 1630 BULLE;80;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
853;42377;191704151;SST 2.0 Moulin 13, 1632 RIAZ;20;0;1;65;1001;SST2.0-groupe1;0;1;0;0;0;1;0;0;1;2001;ECS-zone1;1;8;SST3.0 V1;1006
601;39705;191181311;SST 2.0 Champ-Francey 8, 1630 BULLE;150;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
602;39706;191181310;SST 2.0 Champ-Francey 6, 1630 BULLE;70;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
603;39707;191181634;SST 2.0 Champ-Francey 4, 1630 BULLE;140;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
604;39708;191181631;SST 2.0 Champ-Francey 2, 1630 BULLE;70;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
607;39711;191243091;SST 2.0 Sionge 25, 1632 RIAZ;10;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
608;39712;191243092;SST 2.0 Sionge 27, 1632 RIAZ;10;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
605;39709;1515895;SST 2.0 Saletta 17, 1632 RIAZ;50;0;1;0;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
609;39713;191231431;SST 2.0 Sionge 29, 1632 RIAZ;15;0;1;65;1009;SST2.0-groupe9;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
610;39714;191231432;SST 2.0 Sionge 31, 1632 RIAZ;15;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
611;39715;191231310;SST 2.0 Sionge 33, 1632 RIAZ;20;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
612;39716;191231294;SST 2.0 Sionge 35, 1632 RIAZ;20;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
613;39717;191363230;SST 2.0 Sionge 14, 1632 RIAZ;15;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
614;39718;191363270;SST 2.0 Sionge 16, 1632 RIAZ;15;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
616;39720;191532251;SST 2.0 Sionge 20, 1632 RIAZ;15;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
617;39721;191308610;SST 2.0 Sionge 22, 1632 RIAZ;20;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
618;39722;191308594;SST 2.0 Sionge 24, 1632 RIAZ;20;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
619;39723;191566111;SST 2.0 Sionge 19, 1632 RIAZ;20;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
620;39724;191432122;SST 2.0 Sionge 21, 1632 RIAZ;20;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
621;39725;191432118;SST 2.0 Sionge 23, 1632 RIAZ;15;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
665;39770;1510561;SST 2.0 Essert 17, 1630 BULLE;20;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
622;39726;1510971;SST 2.0 Lécheretta 1, 1630 BULLE;110;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
623;39727;1511896;SST 2.0 Place de la Gare 1, 1630 BULLE;200;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
624;39728;191120754;SST 2.0 Pays-d'Enhaut 12, 1630 BULLE;90;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
625;39730;1510679;SST 2.0 Abbé-Bovet 5, 1630 BULLE;45;0;1;65;1008;SST2.0-groupe8;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
626;39731;1510680;SST 2.0 Abbé-Bovet 3, 1630 BULLE;30;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
627;39732;191263631;SST 2.0 Pierre-Ardieu 20, 1630 BULLE;90;0;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
628;39733;191653838;SST 2.0 Pierre-Ardieu 26, 1630 BULLE;90;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
629;39734;191653839;SST 2.0 Pierre-Ardieu 32, 1630 BULLE;90;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
630;39735;235557565;SST 2.0 Clémence 30, 1663 LA TOUR-DE -TREME;40;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
631;39736;235557564;SST 2.0 Clémence 20, 1663 LA TOUR-DE -TREME;40;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
632;39737;1510728;SST 2.0 Vanils 16, 1630 BULLE;25;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
633;39738;1510754;SST 2.0 Vanils 3, 1630 BULLE;25;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
957;46728;1510709;SST 2.0 Tirage 4, 1630 BULLE;10;0;1;65;1011;SST2.0-groupe11;0;1;0;0;0;1;0;0;0;2011;ECS-zone11;1;8;SST3.0 V1;1006
634;39739;1510714;SST 2.0 Tirage 32, 1630 BULLE;15;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
635;39740;1510666;SST 2.0 Tirage 35, 1630 BULLE;20;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
636;39741;1510668;SST 2.0 Pierre-Sciobéret 94, 1630 BULLE;25;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
637;39742;1511852;SST 2.0 Riaz 28, 1630 BULLE;50;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
638;39743;2412858;SST 2.0 Abbé-Maignon 5, 1630 BULLE;10;0;1;65;1010;SST2.0-groupe10;0;1;0;1;0;1;0;0;1;2010;ECS-zone10;1;0;Non defini;0
990;51934;1510761;SST 2.0 Vevey 175, 1630 BULLE;15;0;1;65;1009;SST2.0-groupe9;0;1;0;0;0;1;0;0;1;2009;ECS-zone9;1;8;SST3.0 V1;1006
928;13348;1517270;SST 3.0 Hirondelles 4, 1663 LA TOUR-DE -TREME;20;1;1;65;1004;SST2.0-groupe4;0;1;0;1;0;1;0;0;1;2004;ECS-zone4;1;9;SST3.0 V2;1007
639;39744;191218390;SST 2.0 Biffé 2, 1630 BULLE;30;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
640;39745;191205611;SST 2.0 Noisetiers 33, 1663 LA TOUR-DE -TREME;60;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
641;39746;191205613;SST 3.0 Noisetiers 34, 1663 LA TOUR-DE -TREME;60;1;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
642;39747;191140492;SST 2.0 Clémence 4, 1663 LA TOUR-DE -TREME;30;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
643;39748;191204171;SST 2.0 Pays-d'Enhaut 72, 1630 BULLE;50;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
644;39749;191181991;SST 2.0 Pays-d'Enhaut 68, 1630 BULLE;50;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
645;39750;191181930;SST 2.0 Pays-d'Enhaut 50, 1630 BULLE;50;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
646;39751;191182010;SST 2.0 Pays-d'Enhaut 60, 1630 BULLE;50;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
647;39752;191204136;SST 2.0 Pays-d'Enhaut 64, 1630 BULLE;50;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
651;39756;191434073;SST 2.0 Perce-Neige 8, 1632 RIAZ;15;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
652;39757;191598975;SST 2.0 Perce-Neige 16, 1632 RIAZ;15;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
653;39758;191300371;SST 2.0 Perce-Neige 20, 1632 RIAZ;15;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
649;39754;191648305;SST 2.0 Perce-Neige 2, 1632 RIAZ;10;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
650;39755;191644040;SST 2.0 Perce-Neige 6, 1632 RIAZ;15;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
654;39759;191300375;SST 2.0 Perce-Neige 22, 1632 RIAZ;15;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
658;39763;191432101;SST 2.0 Perce-Neige 38, 1632 RIAZ;15;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
958;46745;1518793;SST 2.0 Saint-Sulpice 3, 1638 VUPPENS;25;0;1;65;1002;SST2.0-groupe2;0;1;0;1;0;1;0;0;0;2002;ECS-zone2;1;9;SST3.0 V2;1007
1010;53222;3091337;SST 2.0 Grande-Gîte 31, 1630 BULLE;10;0;1;65;1009;SST2.0-groupe9;0;1;0;0;0;1;0;0;1;2009;ECS-zone9;1;8;SST3.0 V1;1006
931;13457;1517158;SST 3.0 Agges 44-46, 1663 LA TOUR-DE -TREME;80;1;1;65;1007;SST2.0-groupe7;0;1;0;0;0;1;0;0;1;2007;ECS-zone7;1;8;SST3.0 V1;1006
655;39760;191432100;SST 2.0 Perce-Neige 24, 1632 RIAZ;15;0;1;65;1009;SST2.0-groupe9;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
656;39761;191591252;SST 2.0 Perce-Neige 32, 1632 RIAZ;15;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
657;39762;191505892;SST 2.0 Champ-Bosson 31, 1632 RIAZ;15;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
660;39765;191300374;SST 2.0 Charmilles 60, 1632 RIAZ;20;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
662;39767;191573254;SST 2.0 Charmilles 52, 1632 RIAZ;15;0;1;65;1001;SST2.0-groupe1;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
663;39768;191363571;SST 2.0 Torrent 8, 1663 LA TOUR-DE -TREME;10;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
667;39772;191598795;SST 2.0 Perce-Neige 12, 1632 RIAZ;15;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
664;39769;191301250;SST 2.0 Champ-Fleuri 10, 1630 BULLE;50;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
666;39771;1510738;SST 2.0 Albergeux 3, 1630 BULLE;20;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
670;39775;191586672;SST 2.0 Champ-Bosson 45, 1632 RIAZ;10;0;1;65;1008;SST2.0-groupe8;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
671;39776;191586475;SST 2.0 Champ-Bosson 47, 1632 RIAZ;15;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
668;39773;191531561;SST 2.0 Condémine 9, 1630 BULLE;100;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
669;39774;191342893;SST 2.0 Roulema 2, 1632 RIAZ;30;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
672;39777;191548531;SST 2.0 Cité Saint-Michel 4, 1663 LA TOUR-DE -TREME;15;0;1;65;1009;SST2.0-groupe9;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
673;39778;191453771;SST 2.0 Europe 66, 1630 BULLE;100;0;1;65;1001;SST2.0-groupe1;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
674;39779;191453831;SST 2.0 Europe 64, 1630 BULLE;100;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
959;46776;0002;SST 2.0 Place de la Gare 15a, 1630 BULLE;40;0;1;65;1003;SST2.0-groupe3;0;1;0;0;0;0;0;0;0;2003;ECS-zone3;1;8;SST3.0 V1;1006
940;13684;160001211;SST 3.0 Pilons 11, 1630 BULLE;90;1;1;65;1015;SST2.0-groupe15;0;1;0;0;0;1;0;0;1;2015;ECS-zone15;1;8;SST3.0 V1;1006
675;39780;191643753;SST 2.0 Champ-Bosson 41, 1632 RIAZ;15;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
676;39781;191319630;SST 2.0 Champ-Fleuri 3, 1630 BULLE;50;0;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
